match_id,league_code,home_team,away_team,asian_open_line,asian_close_line,asian_line_change,line_movement_type,hw_movement_type,lw_movement_type,combined_signal,behavior_label
3f4eaa91dc3e,LLG,塞维利亚,加的斯,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
a099eb1f69ab,ISA,桑普多利亚,乌迪内斯,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
f5c9675f3530,LLG,比利亚雷亚尔,赫罗纳,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
0c187f4fce71,ISA,蒙扎,萨索洛,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8f5ad016846f,EPL,曼彻斯特城,狼队,1.75,2.25,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
aa6cb09199fe,EPL,利兹联,布伦特福德,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
d3f0cac579a7,BUN,多特蒙德,奥格斯堡,1.75,1.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
14869d0f2aa8,LLG,埃尔切,奥萨苏纳,0.0,-0.5,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
97d8cc1b67c0,EPL,阿森纳,曼彻斯特联,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
4caaeafae3ed,BUN,门兴格拉德巴赫,勒沃库森,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8b090f0dcaee,ISA,斯佩齐亚,罗马,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
a9a39232b626,LLG,巴塞罗那,赫塔费,1.75,2.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
b38cffc5cc38,ISA,尤文图斯,亚特兰大,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,假动作盘口
c2a211829af0,LLG,毕尔巴鄂竞技,皇家马德里,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
5ce820029e40,ISA,博洛尼亚,克雷莫纳,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
29c352b7b1d3,ISA,国际米兰,恩波利,1.75,1.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
5ecc4ae4d35a,EPL,富勒姆,托特纳姆热刺,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
cad59d9e0029,LLG,瓦伦西亚,阿尔梅里亚,1.0,0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
733f4db3e1e1,BUN,沙尔克04,RB莱比锡,-1.0,-1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
f423f0ce930b,BUN,柏林赫塔,沃尔夫斯堡,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
6f30a7fe52cf,BUN,霍芬海姆,斯图加特,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
fe6f271e8d62,BUN,拜仁慕尼黑,科隆,2.25,2.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
77c9907996cc,ISA,拉齐奥,AC米兰,0.0,-0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
f383819663b2,BUN,美因茨,多特蒙德,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d770ef9f091a,BUN,勒沃库森,波鸿,1.25,1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
61e23bea5979,BUN,弗赖堡,法兰克福,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
a712b6fa4f7b,BUN,奥格斯堡,门兴格拉德巴赫,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
946a193ba0ea,BUN,云达不来梅,柏林联合,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
173b7316bec1,ISA,博洛尼亚,斯佩齐亚,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d14b0fe1dedf,BUN,RB莱比锡,斯图加特,1.5,1.0,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
9381dbdde861,ISA,莱切,萨勒尼塔纳,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
a0c84a6e8c57,LLG,阿尔梅里亚,西班牙人,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
f02c6e017117,FL1,洛里昂,雷恩,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
1b994ca9f560,LLG,加的斯,马略卡,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
a8b2ab089e7e,ISA,恩波利,都灵,0.0,-0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
6ae2af26f647,BUN,云达不来梅,沃尔夫斯堡,-0.5,0.0,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
f1968b03e59d,BUN,柏林赫塔,柏林联合,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
b389e02546b6,BUN,美因茨,波鸿,0.5,0.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
3f4ab5bc5ab4,BUN,弗赖堡,奥格斯堡,0.75,1.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
c5bc6717f48d,BUN,霍芬海姆,门兴格拉德巴赫,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
c29def4dcf6c,LLG,赫罗纳,巴塞罗那,-1.0,-1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
af7e3cd3d870,FL1,特鲁瓦,朗斯,-1.0,-0.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
ea19345ccbef,ISA,克雷莫纳,国际米兰,-1.25,-1.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
76ded9662b01,BUN,拜仁慕尼黑,法兰克福,1.5,1.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
b8a823d6470c,LLG,塞维利亚,埃尔切,1.0,1.25,0.25,升盘,水位稳定,水位稳定,正常波动,假动作盘口
8064b7f1087c,ISA,亚特兰大,桑普多利亚,1.5,1.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
53669edc33d7,LLG,赫塔费,皇家贝蒂斯,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
2f4e004a6762,FL1,马赛,摩纳哥,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
393fa9a89a7f,ISA,AC米兰,萨索洛,1.25,1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
80c9406432e6,FL1,尼斯,里尔,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
9e703e3fa302,LLG,巴利亚多利德,瓦伦西亚,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8e6fb8a273d0,FL1,布雷斯特,昂热,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,假动作盘口
23a92859ac6e,FL1,斯特拉斯堡,图卢兹,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
00d0ae4db534,FL1,克莱蒙,南特,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
2a1e1cd22036,FL1,欧塞尔,蒙彼利埃,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
07637f5d1af4,ISA,尤文图斯,蒙扎,0.75,1.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
16dcb9140f67,BUN,沙尔克04,科隆,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
25c613273b7a,LLG,奥萨苏纳,马德里竞技,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
5d9c79a738ac,FL1,阿雅克肖,里昂,-0.5,-0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
d9053b159695,BUN,勒沃库森,多特蒙德,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
14d206451bf0,ISA,拉齐奥,佛罗伦萨,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
391bdb9d8e06,LLG,维戈塞尔塔,毕尔巴鄂竞技,0.0,-0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
7572425cb8e0,ISA,那不勒斯,罗马,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
25b804603ae7,FL1,巴黎圣日耳曼,兰斯,1.75,1.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
078238627351,LLG,皇家马德里,皇家社会,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
322a46477777,ISA,乌迪内斯,维罗纳,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
fec0b0482c2c,LLG,比利亚雷亚尔,巴列卡诺,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
382ffb8ea88e,FL1,图卢兹,特鲁瓦,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
a2d8e97b3d17,FL1,南特,马赛,-0.75,-0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
f1fa695d463c,FL1,兰斯,洛里昂,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
283ab77d2f60,FL1,里尔,克莱蒙,1.0,1.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
56e49bcd7aac,FL1,昂热,阿雅克肖,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
4f76e2704049,LLG,皇家贝蒂斯,巴塞罗那,-0.75,-1.0,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
72be4229ca9d,FL1,朗斯,尼斯,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
c7bccd9e79af,FL1,里昂,布雷斯特,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
a938bed13b74,FL1,摩纳哥,欧塞尔,1.5,1.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e64b4424dcbd,FL1,蒙彼利埃,巴黎圣日耳曼,-1.75,-1.5,0.25,升盘,水位稳定,水位稳定,正常波动,假动作盘口
66d751e2018d,FL1,雷恩,斯特拉斯堡,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
144bd0da0272,LLG,皇家马德里,瓦伦西亚,1.25,1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6a63b2d86299,BUN,奥格斯堡,勒沃库森,-0.5,-0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
85aa1e8dd8e0,EPL,切尔西,富勒姆,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
3ef60f087a3c,LLG,毕尔巴鄂竞技,加的斯,1.25,1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6bd050d2f494,EPL,埃弗顿,阿森纳,-1.25,-1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
ea9437c94439,LLG,西班牙人,奥萨苏纳,0.0,0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
32ba03890fc1,ISA,克雷莫纳,莱切,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
3008248b2e68,BUN,波鸿,霍芬海姆,0.0,-0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
f1d8d94fbb89,BUN,法兰克福,柏林赫塔,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
67edf5a0a5bc,BUN,柏林联合,美因茨,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6c49442dcc4c,BUN,多特蒙德,弗赖堡,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
b0bd0c8a48e5,BUN,科隆,RB莱比锡,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
ae76a23f8de2,EPL,阿斯顿维拉,莱斯特城,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,正常盘口
6c69ea23cd58,EPL,布伦特福德,南安普顿,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
609673f9f1ea,EPL,布莱顿,AFC伯恩茅斯,1.5,1.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
7de3ab24aa07,EPL,曼彻斯特联,水晶宫,1.25,1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
fdb148e6f9b9,EPL,狼队,利物浦,-0.5,-0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
ebfe8a2b8c5c,LLG,埃尔切,比利亚雷亚尔,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
f0b923a15ac6,FL1,巴黎圣日耳曼,图卢兹,1.25,2.0,0.75,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
978a7c418123,ISA,罗马,恩波利,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
dbb4e77aedae,EPL,纽卡斯尔联,西汉姆联,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
c12f3260ef0f,BUN,门兴格拉德巴赫,沙尔克04,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
750a28713484,LLG,马德里竞技,赫塔费,1.0,1.25,0.25,升盘,水位稳定,水位稳定,正常波动,正常盘口
69c7794e0b28,FL1,特鲁瓦,里昂,-1.0,-0.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
de0c3f06feb8,ISA,萨索洛,亚特兰大,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
527b1ba92091,FL1,雷恩,里尔,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
cf07975690ff,LLG,皇家贝蒂斯,维戈塞尔塔,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
e226dde6f683,ISA,斯佩齐亚,那不勒斯,-1.25,-1.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
e8d4146403a7,FL1,克莱蒙,摩纳哥,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
cf9ba3bed8fe,LLG,马略卡,皇家马德里,-0.5,-0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
f4f7195c2104,EPL,诺丁汉森林,利兹联,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
0409b3fd8ba2,ISA,都灵,乌迪内斯,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
22ae28833bec,FL1,阿雅克肖,南特,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e8909c9e13dc,FL1,欧塞尔,兰斯,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
3aeef5439ae9,FL1,洛里昂,昂热,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
cb0511d9fb3a,FL1,斯特拉斯堡,蒙彼利埃,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
42a2b08b4620,BUN,斯图加特,云达不来梅,0.75,0.25,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
b0bb97e97e81,LLG,赫罗纳,瓦伦西亚,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
87df5586407b,FL1,布雷斯特,朗斯,-0.5,-0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
fb8d6db8d478,EPL,托特纳姆热刺,曼彻斯特城,-0.5,-0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
32a50c70293f,BUN,沃尔夫斯堡,拜仁慕尼黑,-1.0,-1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e3b4e805815b,ISA,佛罗伦萨,博洛尼亚,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
bc9f4783618e,LLG,皇家社会,巴利亚多利德,1.0,1.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
aa8cd197fee7,ISA,国际米兰,AC米兰,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
117b3c015c95,FL1,马赛,尼斯,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
758793df101b,LLG,巴塞罗那,塞维利亚,1.5,1.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
7be2e98065ae,ISA,维罗纳,拉齐奥,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
88310ed97487,ISA,蒙扎,桑普多利亚,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
c317f874e8e7,LLG,巴列卡诺,阿尔梅里亚,0.5,0.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
f15fe8255629,ISA,萨勒尼塔纳,尤文图斯,-1.0,-1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
164a1402808d,EPL,曼彻斯特联,利兹联,1.0,1.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
59c3fe36ab19,BUN,沙尔克04,沃尔夫斯堡,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d6505fe86e3b,ISA,AC米兰,都灵,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d79f510a93e6,LLG,加的斯,赫罗纳,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
b0ffc3450aba,FL1,尼斯,阿雅克肖,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
f9d1a13dc496,EPL,西汉姆联,切尔西,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
82b3e81fab8a,ISA,恩波利,斯佩齐亚,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
e7c8faf1f5e2,BUN,霍芬海姆,勒沃库森,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
121949bb3947,BUN,美因茨,奥格斯堡,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
f22c6b8e328c,BUN,云达不来梅,多特蒙德,-0.75,-0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
180d6bd7e94d,BUN,拜仁慕尼黑,波鸿,2.5,2.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
66decf7f3de0,BUN,弗赖堡,斯图加特,0.5,0.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
78f4e747588d,EPL,阿森纳,布伦特福德,1.0,1.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
8dc49083afa9,EPL,水晶宫,布莱顿,-0.75,-0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
542bc2c8c8d2,EPL,富勒姆,诺丁汉森林,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
7707fe729f00,EPL,莱斯特城,托特纳姆热刺,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,假动作盘口
2cc4dd457708,EPL,南安普顿,狼队,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
ed2dee495e57,LLG,阿尔梅里亚,皇家贝蒂斯,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6741417c1c72,FL1,摩纳哥,巴黎圣日耳曼,0.25,-0.5,-0.75,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
5b0bb108d2d6,ISA,莱切,罗马,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
251f348705c5,EPL,AFC伯恩茅斯,纽卡斯尔联,-1.0,-1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
79625592141f,BUN,RB莱比锡,柏林联合,0.5,0.75,0.25,升盘,水位稳定,水位稳定,正常波动,正常盘口
1fe898ca2d1e,LLG,塞维利亚,马略卡,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
7fbbc6f50b55,ISA,拉齐奥,亚特兰大,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6036e7ac31bc,LLG,瓦伦西亚,毕尔巴鄂竞技,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
2e9dc7d53c89,FL1,克莱蒙,马赛,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
61b788086a81,ISA,乌迪内斯,萨索洛,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d0aecc545243,FL1,图卢兹,雷恩,0.0,-0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
ab16082ed847,LLG,赫塔费,巴列卡诺,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
9d9d850992e2,EPL,利兹联,曼彻斯特联,-0.5,-0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
fff16e064a7a,ISA,博洛尼亚,蒙扎,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8bc09b5682d6,FL1,昂热,欧塞尔,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8d306a4ca34d,FL1,里尔,斯特拉斯堡,1.25,1.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
8e084559c8e6,FL1,蒙彼利埃,布雷斯特,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
2f5aa16f7b38,FL1,兰斯,特鲁瓦,1.0,0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
ff4d6e4fc1d2,BUN,柏林赫塔,门兴格拉德巴赫,0.0,-0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
2935e6c2403d,LLG,维戈塞尔塔,马德里竞技,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
64c4cac4626a,FL1,南特,洛里昂,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
c9a056eba142,EPL,曼彻斯特城,阿斯顿维拉,1.75,1.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
ecd2b1a958f5,BUN,科隆,法兰克福,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
ee8ea66a3a1b,ISA,尤文图斯,佛罗伦萨,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
7685354a7ce9,LLG,巴利亚多利德,奥萨苏纳,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
554fff31de69,FL1,里昂,朗斯,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
fc8ffaca89cb,ISA,那不勒斯,克雷莫纳,2.0,2.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e05c9a1bbf25,LLG,比利亚雷亚尔,巴塞罗那,-0.75,-0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
d3d850480d8b,ISA,维罗纳,萨勒尼塔纳,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
6aeacf3a35bf,ISA,桑普多利亚,国际米兰,-1.25,-1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
ada65ed97b50,EPL,利物浦,埃弗顿,1.0,1.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
02e6333e5ae7,LLG,西班牙人,皇家社会,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8d3c67450d89,UCL,AC米兰,托特纳姆热刺,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
1ac346c638a5,UCL,巴黎圣日耳曼,拜仁慕尼黑,0.0,0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
e0f8f0dca08b,EPL,阿森纳,曼彻斯特城,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6ba4934159f9,LLG,皇家马德里,埃尔切,2.0,2.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
bfbc1a22ad94,UCL,布鲁日,本菲卡,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
474ef02cba59,UCL,多特蒙德,切尔西,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
fd38d6e52a2d,UEL,阿贾克斯,柏林联合,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
c86cf0724f9a,UEL,FC萨尔茨堡,罗马,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
fc7961264236,UEL,巴塞罗那,曼彻斯特联,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
40c6f460f732,UEL,顿涅茨克矿工,雷恩,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
b965f648369e,UEL,塞维利亚,PSV埃因霍温,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
6bf02351f5d7,UEL,勒沃库森,摩纳哥,0.25,0.75,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
53d6e4bdbbb9,UEL,尤文图斯,南特,1.5,1.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
9459a95575d3,UEL,葡萄牙体育,中日德兰,1.5,1.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
efaf7006017f,BUN,奥格斯堡,霍芬海姆,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
15a8b1b175f7,ISA,萨索洛,那不勒斯,-0.75,-1.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
9c6a4de5c2ea,LLG,赫罗纳,阿尔梅里亚,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
28a5d9c59313,FL1,欧塞尔,里昂,-0.5,-0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
706c7de5c9c1,EPL,阿斯顿维拉,阿森纳,-0.5,-0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
06a233c52744,LLG,皇家社会,维戈塞尔塔,0.5,0.75,0.25,升盘,水位稳定,水位稳定,正常波动,正常盘口
4da6ceebb235,ISA,桑普多利亚,博洛尼亚,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
b9540425821f,BUN,波鸿,弗赖堡,0.0,-0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
