match_id,kickoff_time,league_code,home_team,away_team,asian_close_line,fair_asian_line,asian_line_mispricing,asian_edge_pct,value_direction,value_edge_level,market_strength_score,strength_level,trade_score,trade_score_detail,behavior_label,risk_flag,risk_count
51a620fc567e,2023-12-18 00:30:00,BUN,勒沃库森,法兰克福,1.25,2.425,-1.1749999999999998,11.749999999999998,上盘价值(盘口过浅),超强Edge(≥8%),77,强,A,强价值+强信号+低分歧+风控通过,临场资金冲击,False,0
b1822d756c24,2023-12-18 01:00:00,ISA,博洛尼亚,罗马,0.0,0.5018760033883259,-0.5018760033883259,5.018760033883259,上盘价值(盘口过浅),强Edge(5-8%),47,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
cca891a9bc58,2023-12-18 01:30:00,LLG,拉斯帕尔马斯,加的斯,0.5,1.031686851211073,-0.5316868512110731,5.31686851211073,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
a6d822eb31c0,2023-12-18 02:30:00,BUN,拜仁慕尼黑,斯图加特,1.5,1.567034482758621,-0.0670344827586209,0.670344827586209,公允定价,无Edge(<1%),66,强,D,,临场资金冲击,False,0
1b4f430bbf65,2023-12-18 03:45:00,FL1,里尔,巴黎圣日耳曼,-0.5,-0.5996407681346274,0.09964076813462741,0.9964076813462741,公允定价,无Edge(<1%),48,弱,D,,正常盘口,False,0
c12083cf15f3,2023-12-18 03:45:00,ISA,拉齐奥,国际米兰,-0.5,-0.5831469961653174,0.0831469961653174,0.831469961653174,公允定价,无Edge(<1%),38,弱,D,,正常盘口,False,0
e5ea06558fbc,2023-12-18 04:00:00,LLG,皇家马德里,比利亚雷亚尔,1.5,2.456934306569343,-0.9569343065693432,9.569343065693431,上盘价值(盘口过浅),超强Edge(≥8%),66,强,A,强价值+强信号+低分歧+风控通过,临场资金冲击,False,0
090b85610341,2023-12-19 03:45:00,ISA,亚特兰大,萨勒尼塔纳,1.5,2.481948424068768,-0.9819484240687681,9.819484240687682,上盘价值(盘口过浅),超强Edge(≥8%),76,强,A,强价值+强信号+低分歧+风控通过,诱盘信号,False,0
4e356c8ac88d,2023-12-19 04:00:00,LLG,赫罗纳,阿拉维斯,1.0,1.476714265004349,-0.476714265004349,4.76714265004349,上盘价值(盘口过浅),中等Edge(3-5%),62,中等,B,中等价值+信号确认+风控通过,假动作盘口,False,0
97194303aa43,2023-12-20 01:30:00,BUN,云达不来梅,RB莱比锡,-0.75,-1.1148047285464098,0.3648047285464098,3.6480472854640977,下盘价值(盘口过深),中等Edge(3-5%),44,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
8c03272baa69,2023-12-20 02:00:00,LLG,巴列卡诺,瓦伦西亚,0.25,0.5886412747765253,-0.3386412747765253,3.386412747765253,上盘价值(盘口过浅),中等Edge(3-5%),53,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
3ac20cd40a58,2023-12-20 03:30:00,BUN,多特蒙德,美因茨,1.25,1.5101292775665403,-0.26012927756654025,2.6012927756654025,上盘价值(盘口过浅),弱Edge(1-3%),67,强,C,"弱价值信号, 需观察",诱盘信号,False,0
bddb66f15b1b,2023-12-20 03:30:00,BUN,霍芬海姆,达姆施塔特,1.0,1.7290885341074023,-0.7290885341074023,7.290885341074023,上盘价值(盘口过浅),强Edge(5-8%),61,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
e4fa0e67d974,2023-12-20 04:30:00,LLG,马德里竞技,赫塔费,1.5,1.8586153846153848,-0.3586153846153848,3.586153846153848,上盘价值(盘口过浅),中等Edge(3-5%),61,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
d3cf4533bb77,2023-12-20 04:30:00,LLG,格拉纳达,塞维利亚,-0.25,-0.11376990722065355,-0.13623009277934645,1.3623009277934646,公允定价,弱Edge(1-3%),54,中等,C,"弱价值信号, 需观察",假动作盘口,False,0
4d5f125f63b6,2023-12-21 01:30:00,BUN,柏林联合,科隆,0.5,1.1678162055335972,-0.6678162055335972,6.678162055335973,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
e69d1203c6f6,2023-12-21 02:00:00,LLG,巴塞罗那,阿尔梅里亚,2.25,2.819361876193073,-0.569361876193073,5.69361876193073,上盘价值(盘口过浅),强Edge(5-8%),74,强,A,强价值+强信号+低分歧+风控通过,正常盘口,False,0
dd49dc13be91,2023-12-21 03:30:00,BUN,勒沃库森,波鸿,2.0,2.5671786580436544,-0.5671786580436544,5.671786580436544,上盘价值(盘口过浅),强Edge(5-8%),75,强,A,强价值+强信号+低分歧+风控通过,假动作盘口,False,0
2ffdb4d0f6c3,2023-12-21 03:30:00,BUN,法兰克福,门兴格拉德巴赫,0.5,1.2928152629485732,-0.7928152629485732,7.928152629485732,上盘价值(盘口过浅),强Edge(5-8%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
d1a80831c111,2023-12-21 03:30:00,BUN,沃尔夫斯堡,拜仁慕尼黑,-1.5,-1.2978633161744786,-0.2021366838255214,2.021366838255214,上盘价值(盘口过浅),弱Edge(1-3%),59,中等,C,"弱价值信号, 需观察",正常盘口,False,0
fd058080c72b,2023-12-21 03:30:00,BUN,斯图加特,奥格斯堡,1.25,2.073472626289341,-0.823472626289341,8.23472626289341,上盘价值(盘口过浅),超强Edge(≥8%),57,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
743085cc1778,2023-12-21 03:30:00,BUN,海登海姆,弗赖堡,0.0,-0.23820933852140072,0.23820933852140072,2.382093385214007,下盘价值(盘口过深),弱Edge(1-3%),57,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
1b832bb17de1,2023-12-21 04:00:00,FL1,图卢兹,摩纳哥,-0.75,-0.6319473684210528,-0.11805263157894719,1.1805263157894719,公允定价,弱Edge(1-3%),58,中等,C,"弱价值信号, 需观察",正常盘口,False,0
96d32e9ffce0,2023-12-21 04:00:00,FL1,斯特拉斯堡,里尔,-0.5,-0.30055001880406185,-0.19944998119593815,1.9944998119593815,上盘价值(盘口过浅),弱Edge(1-3%),58,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
6e1f953cd77d,2023-12-21 04:00:00,FL1,兰斯,勒阿弗尔,0.75,1.338022041763341,-0.588022041763341,5.88022041763341,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
733beea6ce17,2023-12-21 04:00:00,FL1,巴黎圣日耳曼,梅斯,2.25,2.967007022961598,-0.7170070229615981,7.170070229615981,上盘价值(盘口过浅),强Edge(5-8%),69,强,A,强价值+强信号+低分歧+风控通过,正常盘口,False,0
67ebc3c12f65,2023-12-21 04:00:00,FL1,里昂,南特,0.5,1.1831600361663654,-0.6831600361663654,6.8316003616636545,上盘价值(盘口过浅),强Edge(5-8%),47,弱,C,"弱价值信号, 需观察",正常盘口,False,0
379b38e50573,2023-12-21 04:00:00,FL1,蒙彼利埃,马赛,-0.25,-0.5090472279260783,0.25904722792607826,2.5904722792607826,下盘价值(盘口过深),弱Edge(1-3%),54,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
aa422ce229ee,2023-12-21 04:00:00,FL1,克莱蒙,雷恩,-0.25,-0.17891467690899315,-0.07108532309100685,0.7108532309100685,公允定价,无Edge(<1%),48,弱,D,,正常盘口,False,0
817700475402,2023-12-21 04:00:00,FL1,布雷斯特,洛里昂,0.75,1.5076551724137932,-0.7576551724137932,7.576551724137932,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
a6a670452111,2023-12-21 04:00:00,FL1,尼斯,朗斯,0.25,0.5539793814432988,-0.30397938144329884,3.039793814432988,上盘价值(盘口过浅),中等Edge(3-5%),53,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
ba4b519f3234,2023-12-21 04:30:00,LLG,毕尔巴鄂竞技,拉斯帕尔马斯,1.25,2.073472626289341,-0.823472626289341,8.23472626289341,上盘价值(盘口过浅),超强Edge(≥8%),66,强,A,强价值+强信号+低分歧+风控通过,正常盘口,False,0
1653b8cdcda4,2023-12-21 04:30:00,LLG,比利亚雷亚尔,维戈塞尔塔,0.25,0.43422278978388995,-0.18422278978388995,1.8422278978388995,上盘价值(盘口过浅),弱Edge(1-3%),53,中等,C,"弱价值信号, 需观察",正常盘口,False,0
80c997e5ae20,2023-12-22 02:00:00,LLG,皇家贝蒂斯,赫罗纳,0.0,-0.01586332737030402,0.01586332737030402,0.1586332737030402,公允定价,无Edge(<1%),46,弱,D,,正常盘口,False,0
f6a54205c2c3,2023-12-22 02:00:00,LLG,加的斯,皇家社会,-0.5,-1.0508926380368095,0.5508926380368095,5.508926380368095,下盘价值(盘口过深),强Edge(5-8%),54,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
fee7a42198d2,2023-12-22 04:00:00,EPL,水晶宫,布莱顿,-0.25,-0.09067155213839484,-0.15932844786160516,1.5932844786160516,上盘价值(盘口过浅),弱Edge(1-3%),48,弱,C,"弱价值信号, 需观察",正常盘口,False,0
6ca7fee81c24,2023-12-22 04:30:00,LLG,马略卡,奥萨苏纳,0.25,0.7884480955937266,-0.5384480955937266,5.384480955937266,上盘价值(盘口过浅),强Edge(5-8%),53,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
7f74ca37c51f,2023-12-22 04:30:00,LLG,阿拉维斯,皇家马德里,-0.75,-1.1025311513475435,0.35253115134754354,3.5253115134754354,下盘价值(盘口过深),中等Edge(3-5%),54,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
2368aa12b2f1,2023-12-23 01:30:00,ISA,萨索洛,热那亚,0.25,0.3421193482688393,-0.09211934826883927,0.9211934826883927,公允定价,无Edge(<1%),59,中等,D,,诱盘信号,False,0
2163d2942e7c,2023-12-23 01:30:00,ISA,恩波利,拉齐奥,-0.25,-0.5747061281337047,0.3247061281337047,3.247061281337047,下盘价值(盘口过深),中等Edge(3-5%),40,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
86776b2d7335,2023-12-23 03:45:00,ISA,萨勒尼塔纳,AC米兰,-1.0,-1.3335000000000006,0.3335000000000006,3.3350000000000057,下盘价值(盘口过深),中等Edge(3-5%),49,弱,C,"弱价值信号, 需观察",正常盘口,False,0
cc22eebcceb2,2023-12-23 03:45:00,ISA,蒙扎,佛罗伦萨,-0.25,-0.00849051065130968,-0.24150948934869032,2.415094893486903,上盘价值(盘口过浅),弱Edge(1-3%),44,弱,C,"弱价值信号, 需观察",假动作盘口,False,0
d7ef5ada9a40,2023-12-23 04:00:00,EPL,阿斯顿维拉,谢菲尔德联,2.0,2.6730434782608694,-0.6730434782608694,6.730434782608694,上盘价值(盘口过浅),强Edge(5-8%),69,强,A,强价值+强信号+低分歧+风控通过,正常盘口,False,0
d3abd5b8f257,2023-12-23 19:30:00,ISA,弗罗西诺内,尤文图斯,-0.75,-0.9498813314037626,0.19988133140376263,1.9988133140376263,下盘价值(盘口过深),弱Edge(1-3%),45,弱,C,"弱价值信号, 需观察",正常盘口,False,0
99947bc21a0d,2023-12-23 20:30:00,EPL,西汉姆联,曼彻斯特联,0.0,0.6575728226845884,-0.6575728226845884,6.575728226845884,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
f9668889a468,2023-12-23 22:00:00,ISA,都灵,乌迪内斯,0.5,1.4551863253402466,-0.9551863253402466,9.551863253402466,上盘价值(盘口过浅),超强Edge(≥8%),58,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
e623db0c8a0c,2023-12-23 22:00:00,ISA,博洛尼亚,亚特兰大,0.0,0.0,0.0,0.0,公允定价,无Edge(<1%),51,中等,D,,正常盘口,False,0
5561c0366233,2023-12-23 23:00:00,EPL,富勒姆,伯恩利,0.5,1.3802651747394237,-0.8802651747394237,8.802651747394236,上盘价值(盘口过浅),超强Edge(≥8%),49,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
0b5513f98f9d,2023-12-23 23:00:00,EPL,卢顿,纽卡斯尔联,-1.25,-1.0418898305084747,-0.20811016949152528,2.0811016949152528,上盘价值(盘口过浅),弱Edge(1-3%),45,弱,C,"弱价值信号, 需观察",正常盘口,False,0
deef1826fea8,2023-12-23 23:00:00,EPL,诺丁汉森林,AFC伯恩茅斯,0.0,-0.08455180865783726,0.08455180865783726,0.8455180865783727,公允定价,无Edge(<1%),46,弱,D,,正常盘口,False,0
987310baff55,2023-12-23 23:00:00,EPL,托特纳姆热刺,埃弗顿,0.5,1.2928152629485732,-0.7928152629485732,7.928152629485732,上盘价值(盘口过浅),强Edge(5-8%),53,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
e9caa4b76f15,2023-12-23 23:15:00,LLG,马德里竞技,塞维利亚,1.0,1.637933997963366,-0.637933997963366,6.37933997963366,上盘价值(盘口过浅),强Edge(5-8%),61,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
58dbc851630e,2023-12-24 01:00:00,ISA,国际米兰,莱切,1.75,2.2970038773352135,-0.5470038773352135,5.470038773352135,上盘价值(盘口过浅),强Edge(5-8%),61,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
60ee06bb5595,2023-12-24 01:00:00,ISA,维罗纳,卡利亚里,0.0,0.4572045340050378,-0.4572045340050378,4.572045340050378,上盘价值(盘口过浅),中等Edge(3-5%),47,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
3eda0125a1bf,2023-12-24 01:30:00,EPL,利物浦,阿森纳,0.25,0.28874411247803183,-0.038744112478031834,0.38744112478031834,公允定价,无Edge(<1%),59,中等,D,,诱盘信号,False,0
c52da66b9739,2023-12-24 03:45:00,ISA,罗马,那不勒斯,0.0,0.0,0.0,0.0,公允定价,无Edge(<1%),46,弱,D,,正常盘口,False,0
e45253695a1f,2023-12-24 21:00:00,EPL,狼队,切尔西,-0.5,-0.052540093878349514,-0.4474599061216505,4.474599061216505,上盘价值(盘口过浅),中等Edge(3-5%),48,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
e17309f6f7b9,2023-12-26 20:30:00,EPL,纽卡斯尔联,诺丁汉森林,1.25,1.8550044052863432,-0.6050044052863432,6.0500440528634325,上盘价值(盘口过浅),强Edge(5-8%),61,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
935936125cb3,2023-12-26 23:00:00,EPL,AFC伯恩茅斯,富勒姆,0.25,0.9269300352340547,-0.6769300352340547,6.769300352340547,上盘价值(盘口过浅),强Edge(5-8%),59,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
27323489180a,2023-12-26 23:00:00,EPL,谢菲尔德联,卢顿,0.25,0.3648743142144638,-0.11487431421446381,1.1487431421446381,公允定价,弱Edge(1-3%),53,中等,C,"弱价值信号, 需观察",正常盘口,False,0
7e430c9e606b,2023-12-27 01:30:00,EPL,伯恩利,利物浦,-1.25,-1.4685,0.21849999999999992,2.184999999999999,下盘价值(盘口过深),弱Edge(1-3%),41,弱,C,"弱价值信号, 需观察",正常盘口,False,0
a0f3b265759f,2023-12-27 04:00:00,EPL,曼彻斯特联,阿斯顿维拉,0.25,0.42886415094339614,-0.17886415094339614,1.7886415094339614,上盘价值(盘口过浅),弱Edge(1-3%),43,弱,C,"弱价值信号, 需观察",正常盘口,False,0
459021675659,2023-12-28 03:30:00,EPL,布伦特福德,狼队,0.5,0.5926610169491522,-0.09266101694915219,0.9266101694915219,公允定价,无Edge(<1%),63,中等,D,,诱盘信号,False,0
02eb74f2ffed,2023-12-28 03:30:00,EPL,切尔西,水晶宫,1.0,1.3135803059273425,-0.31358030592734254,3.1358030592734254,上盘价值(盘口过浅),中等Edge(3-5%),67,强,B,中等价值+信号确认+风控通过,诱盘信号,False,0
7ac9a2d6322a,2023-12-28 04:15:00,EPL,埃弗顿,曼彻斯特城,-1.0,-1.0649516129032255,0.06495161290322549,0.6495161290322549,公允定价,无Edge(<1%),45,弱,D,,假动作盘口,False,0
deefaea1c727,2023-12-29 03:30:00,EPL,布莱顿,托特纳姆热刺,0.0,0.0,0.0,0.0,公允定价,无Edge(<1%),41,弱,D,,正常盘口,False,0
8006875bfcfe,2023-12-29 04:15:00,EPL,阿森纳,西汉姆联,1.5,2.3674128058302966,-0.8674128058302966,8.674128058302966,上盘价值(盘口过浅),超强Edge(≥8%),61,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
6e06e38af9bb,2023-12-30 01:30:00,ISA,佛罗伦萨,都灵,0.5,0.7779117039263573,-0.27791170392635733,2.779117039263573,上盘价值(盘口过浅),弱Edge(1-3%),53,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
f43ed9db5513,2023-12-30 01:30:00,ISA,那不勒斯,蒙扎,1.25,1.652394465853813,-0.402394465853813,4.02394465853813,上盘价值(盘口过浅),中等Edge(3-5%),55,中等,C,"弱价值信号, 需观察",正常盘口,False,0
3ab994942a1f,2023-12-30 03:45:00,ISA,热那亚,国际米兰,-1.0,-1.0126274658573593,0.012627465857359299,0.126274658573593,公允定价,无Edge(<1%),48,弱,D,,正常盘口,False,0
22fb472f4ed7,2023-12-30 03:45:00,ISA,拉齐奥,弗罗西诺内,0.75,1.6543375314861464,-0.9043375314861464,9.043375314861464,上盘价值(盘口过浅),超强Edge(≥8%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
8d2b1e01bf91,2023-12-30 19:30:00,ISA,亚特兰大,莱切,1.0,2.1023578363384186,-1.1023578363384186,11.023578363384186,上盘价值(盘口过浅),超强Edge(≥8%),57,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
828f6f9256e9,2023-12-30 20:30:00,EPL,卢顿,切尔西,-1.0,-1.0732444345314522,0.07324443453145224,0.7324443453145224,公允定价,无Edge(<1%),46,弱,D,,正常盘口,False,0
1af2133f35d0,2023-12-30 22:00:00,ISA,乌迪内斯,博洛尼亚,-0.25,-0.14539473684210502,-0.10460526315789498,1.0460526315789498,公允定价,弱Edge(1-3%),44,弱,C,"弱价值信号, 需观察",正常盘口,False,0
0925580852d5,2023-12-30 22:00:00,ISA,卡利亚里,恩波利,0.5,0.6640162601626014,-0.1640162601626014,1.640162601626014,上盘价值(盘口过浅),弱Edge(1-3%),42,弱,C,"弱价值信号, 需观察",正常盘口,False,0
9cb2ad0d70fd,2023-12-30 23:00:00,EPL,曼彻斯特城,谢菲尔德联,2.75,3.1095610171899417,-0.3595610171899417,3.595610171899417,上盘价值(盘口过浅),中等Edge(3-5%),59,中等,B,中等价值+信号确认+风控通过,正常盘口,True,1
08e0b0dbf42a,2023-12-30 23:00:00,EPL,狼队,埃弗顿,0.0,0.0,0.0,0.0,公允定价,无Edge(<1%),46,弱,D,,正常盘口,False,0
ff0ade98c0c9,2023-12-30 23:00:00,EPL,阿斯顿维拉,伯恩利,1.25,1.968,-0.718,7.18,上盘价值(盘口过浅),强Edge(5-8%),51,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
cbdb7dab3ba2,2023-12-30 23:00:00,EPL,水晶宫,布伦特福德,0.0,0.8010500188040619,-0.8010500188040619,8.01050018804062,上盘价值(盘口过浅),超强Edge(≥8%),47,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
0354a21fefa4,2023-12-31 01:00:00,ISA,维罗纳,萨勒尼塔纳,0.5,1.0814618138424823,-0.5814618138424823,5.814618138424823,上盘价值(盘口过浅),强Edge(5-8%),62,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
09b4b462c379,2023-12-31 01:00:00,ISA,AC米兰,萨索洛,1.0,1.7078843930635836,-0.7078843930635836,7.078843930635836,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,假动作盘口,False,0
9317139bee24,2023-12-31 01:30:00,EPL,诺丁汉森林,曼彻斯特联,-0.25,-0.09423297628156102,-0.15576702371843898,1.5576702371843898,上盘价值(盘口过浅),弱Edge(1-3%),48,弱,C,"弱价值信号, 需观察",正常盘口,False,0
8c76391b32d1,2023-12-31 03:45:00,ISA,尤文图斯,罗马,0.5,0.859910112359551,-0.35991011235955095,3.5991011235955095,上盘价值(盘口过浅),中等Edge(3-5%),63,中等,B,中等价值+信号确认+风控通过,假动作盘口,False,0
ef59a49a8332,2023-12-31 22:00:00,EPL,富勒姆,阿森纳,-1.0,-1.2281451803666465,0.22814518036664655,2.2814518036664655,下盘价值(盘口过深),弱Edge(1-3%),52,中等,C,"弱价值信号, 需观察",正常盘口,False,0
a6a475700783,2023-12-31 22:00:00,EPL,托特纳姆热刺,AFC伯恩茅斯,1.25,1.1388596837944667,0.11114031620553333,1.1114031620553333,公允定价,弱Edge(1-3%),63,中等,C,"弱价值信号, 需观察",临场资金冲击,False,0
75f7c6a117c8,2024-01-01 01:30:00,EPL,布莱顿,阿森纳,-0.5,-0.6314942132479686,0.13149421324796862,1.3149421324796862,公允定价,弱Edge(1-3%),52,中等,C,"弱价值信号, 需观察",正常盘口,False,0
07f45f50b5a4,2024-01-01 22:00:00,EPL,托特纳姆热刺,阿斯顿维拉,0.75,1.5055732217573226,-0.7555732217573226,7.555732217573226,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
5446e15b56f6,2024-01-01 22:00:00,FL1,昂热,洛里昂,0.0,0.2621712841253791,-0.2621712841253791,2.621712841253791,上盘价值(盘口过浅),弱Edge(1-3%),41,弱,C,"弱价值信号, 需观察",正常盘口,False,0
387cfc72c68c,2024-01-01 22:00:00,FL1,摩纳哥,布雷斯特,1.25,1.7453684210526317,-0.4953684210526317,4.953684210526317,上盘价值(盘口过浅),中等Edge(3-5%),72,强,B,中等价值+信号确认+风控通过,正常盘口,False,0
522819a35850,2024-01-01 22:00:00,FL1,南特,欧塞尔,0.5,1.231745038548826,-0.731745038548826,7.31745038548826,上盘价值(盘口过浅),强Edge(5-8%),52,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
22c97b94a148,2024-01-01 22:00:00,FL1,图卢兹,阿雅克肖,0.5,0.7946858789625363,-0.2946858789625363,2.946858789625363,上盘价值(盘口过浅),弱Edge(1-3%),63,中等,C,"弱价值信号, 需观察",正常盘口,False,0
6045a8353d6a,2024-01-02 00:00:00,FL1,里昂,克莱蒙,1.25,1.6020311513475436,-0.3520311513475436,3.520311513475436,上盘价值(盘口过浅),中等Edge(3-5%),67,强,B,中等价值+信号确认+风控通过,诱盘信号,False,0
3e262b3b1cfd,2024-01-02 00:30:00,EPL,诺丁汉森林,切尔西,-0.75,-1.050730542925916,0.30073054292591594,3.0073054292591594,下盘价值(盘口过深),中等Edge(3-5%),58,中等,B,中等价值+信号确认+风控通过,假动作盘口,False,0
4ffef8e76e4f,2024-01-02 03:45:00,FL1,朗斯,巴黎圣日耳曼,-0.5,-0.27203947368421066,-0.22796052631578934,2.2796052631578934,上盘价值(盘口过浅),弱Edge(1-3%),52,中等,C,"弱价值信号, 需观察",正常盘口,False,0
b2148a0274f7,2024-01-02 22:00:00,FL1,斯特拉斯堡,特鲁瓦,0.5,1.0826469961653173,-0.5826469961653173,5.826469961653173,上盘价值(盘口过浅),强Edge(5-8%),62,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
112a4b6c67af,2024-01-03 00:00:00,FL1,里尔,兰斯,1.0,1.6214386216798276,-0.6214386216798276,6.2143862167982755,上盘价值(盘口过浅),强Edge(5-8%),66,强,A,强价值+强信号+低分歧+风控通过,正常盘口,False,0
69b447ce001b,2024-01-03 01:30:00,EPL,布伦特福德,利物浦,-1.0,-1.2458684210526318,0.24586842105263185,2.4586842105263185,下盘价值(盘口过深),弱Edge(1-3%),61,中等,C,"弱价值信号, 需观察",正常盘口,False,0
4af1a17a6af3,2024-01-03 02:00:00,FL1,蒙彼利埃,马赛,-0.5,-1.027454468802698,0.5274544688026981,5.274544688026981,下盘价值(盘口过深),强Edge(5-8%),53,中等,B,中等价值+信号确认+风控通过,临场资金冲击,False,0
eeb0568d17cb,2024-01-03 04:00:00,FL1,雷恩,尼斯,0.75,1.1737806416988192,-0.42378064169881924,4.237806416988192,上盘价值(盘口过浅),中等Edge(3-5%),68,强,B,中等价值+信号确认+风控通过,假动作盘口,False,0
39e49477a9d4,2024-01-04 03:45:00,EPL,阿森纳,纽卡斯尔联,0.5,1.3311216372577381,-0.8311216372577381,8.31121637257738,上盘价值(盘口过浅),超强Edge(≥8%),68,强,A,强价值+强信号+低分歧+风控通过,诱盘信号,False,0
81722cd87962,2024-01-04 03:45:00,EPL,埃弗顿,布莱顿,-0.25,-0.20540038417210923,-0.044599615827890765,0.44599615827890765,公允定价,无Edge(<1%),43,弱,D,,正常盘口,False,0
28aa5c987dcd,2024-01-04 03:45:00,EPL,莱斯特城,富勒姆,0.25,0.4013406513872134,-0.15134065138721342,1.5134065138721342,上盘价值(盘口过浅),弱Edge(1-3%),53,中等,C,"弱价值信号, 需观察",正常盘口,False,0
c8feef217c97,2024-01-04 04:00:00,EPL,曼彻斯特联,AFC伯恩茅斯,1.5,2.481948424068768,-0.9819484240687681,9.819484240687682,上盘价值(盘口过浅),超强Edge(≥8%),76,强,A,强价值+强信号+低分歧+风控通过,诱盘信号,False,0
21101a8835d0,2024-01-04 19:30:00,ISA,萨勒尼塔纳,AC米兰,-1.25,-1.6218519553072628,0.3718519553072628,3.718519553072628,下盘价值(盘口过深),中等Edge(3-5%),52,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
fa74be5a7b16,2024-01-04 19:30:00,ISA,萨索洛,桑普多利亚,0.75,1.3971289752650178,-0.6471289752650178,6.471289752650177,上盘价值(盘口过浅),强Edge(5-8%),62,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
3530f802ab35,2024-01-04 21:30:00,ISA,斯佩齐亚,亚特兰大,-0.75,-0.8277524409933111,0.07775244099331113,0.7775244099331113,公允定价,无Edge(<1%),52,中等,D,,正常盘口,False,0
87dd4e3b7919,2024-01-04 21:30:00,ISA,都灵,维罗纳,0.5,1.5121274658573594,-1.0121274658573594,10.121274658573594,上盘价值(盘口过浅),超强Edge(≥8%),73,强,A,强价值+强信号+低分歧+风控通过,临场资金冲击,False,0
5a23d4a47332,2024-01-04 23:30:00,ISA,莱切,拉齐奥,-0.25,-0.30185420191765366,0.051854201917653664,0.5185420191765366,公允定价,无Edge(<1%),43,弱,D,,正常盘口,False,0
9a3b62f4f06e,2024-01-04 23:30:00,ISA,罗马,博洛尼亚,0.75,1.441777824789561,-0.691777824789561,6.91777824789561,上盘价值(盘口过浅),强Edge(5-8%),47,弱,C,"弱价值信号, 需观察",正常盘口,False,0
e4ec0a4190ff,2024-01-05 01:30:00,ISA,克雷莫纳,尤文图斯,-0.75,-0.7517086307592471,0.0017086307592470984,0.017086307592470984,公允定价,无Edge(<1%),58,中等,D,,假动作盘口,False,0
2d0b31dafd1c,2024-01-05 01:30:00,ISA,佛罗伦萨,蒙扎,0.75,1.1631843710444218,-0.41318437104442185,4.131843710444219,上盘价值(盘口过浅),中等Edge(3-5%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
d6d20221a6dc,2024-01-05 03:30:00,EPL,南安普顿,诺丁汉森林,0.5,0.49026130929047435,0.009738690709525655,0.09738690709525655,公允定价,无Edge(<1%),63,中等,D,,诱盘信号,False,0
05d8ef10d803,2024-01-05 03:45:00,ISA,乌迪内斯,恩波利,1.0,1.3667915129151293,-0.36679151291512935,3.6679151291512935,上盘价值(盘口过浅),中等Edge(3-5%),67,强,B,中等价值+信号确认+风控通过,诱盘信号,False,0
